,Unix Time,Microseconds,easting,northing,Heading (degrees)
12773,1722679381,913000,525696.3796081808,5681198.023085398,289.66510492223176
12774,1722679381,918000,525696.3796448869,5681198.023073634,289.66504663795087
12775,1722679381,923000,525696.3796818494,5681198.023061555,289.66498835367
12776,1722679381,928000,525696.3797186881,5681198.023048134,289.66504663795087
12777,1722679381,933000,525696.3797552139,5681198.023033212,289.6649689255763
12778,1722679381,938000,525696.3797918299,5681198.02301679,289.6652603469809
12779,1722679381,943000,525696.3798283663,5681198.022999056,289.6655711964791
12780,1722679381,948000,525696.3798645333,5681198.02298085,289.6657849055092
12781,1722679381,953000,525696.3799001736,5681198.022962038,289.66572662122826
12782,1722679381,958000,525696.3799357963,5681198.022942356,289.6659986145392
12783,1722679381,963000,525696.3816725157,5681198.021070655,289.6645997917972
12784,1722679381,968000,525696.3817160578,5681198.0210404815,289.664502651329
12785,1722679381,973000,525696.3817593253,5681198.021011295,289.664502651329
12786,1722679381,978000,525696.3818029828,5681198.020984465,289.6643277984862
12787,1722679381,983000,525696.3818477663,5681198.020960455,289.6644443670481
12788,1722679381,988000,525696.3819021194,5681198.020936166,289.6647357884526
12789,1722679381,993000,525696.3819384774,5681198.020922873,289.664716360359
12790,1722679381,998000,525696.3819839607,5681198.020908297,289.6648717851081
12791,1722679382,3000,525696.3820294043,5681198.020894952,289.6649106412954
12792,1722679382,8000,525696.3820750238,5681198.020881524,289.66510492223176
12793,1722679382,13000,525696.3821201777,5681198.020866848,289.664930069389
12794,1722679382,18000,525696.3821657862,5681198.020851213,289.6648329289208
12795,1722679382,23000,525696.3822117532,5681198.020833803,289.66456093560987
12796,1722679382,28000,525696.3822574895,5681198.020814982,289.6643666546735
12797,1722679382,33000,525696.3823027501,5681198.020794945,289.6640946613625
12798,1722679382,38000,525696.3823476454,5681198.020773438,289.66384209614523
12799,1722679382,43000,525696.3823924907,5681198.020750745,289.6637060994898
12800,1722679382,48000,525696.3824371813,5681198.020726886,289.66362838711524
12801,1722679382,53000,525696.3824814499,5681198.020703312,289.6635118185534
12802,1722679382,58000,525696.3825259265,5681198.020680903,289.66345353427243
12803,1722679382,63000,525696.3825708785,5681198.020659398,289.66358953092794
12804,1722679382,68000,525696.3805942165,5681198.024336954,289.661219303504
12805,1722679382,73000,525696.3806290884,5681198.024336032,289.6610638787548
12806,1722679382,78000,525696.3806639105,5681198.02433474,289.661219303504
12807,1722679382,83000,525696.3806984372,5681198.024331675,289.6614135844404
12808,1722679382,88000,525696.3807323208,5681198.0243255645,289.6617438620322
12809,1722679382,93000,525696.3807654231,5681198.024316208,289.66217128009225
12810,1722679382,98000,525696.3807986674,5681198.024303799,289.6622878486541
12811,1722679382,103000,525696.3808322323,5681198.024289418,289.6622295643732
12812,1722679382,108000,525696.3808660472,5681198.024274536,289.6623072767477
12813,1722679382,113000,525696.3808998885,5681198.024261303,289.6622295643732
12814,1722679382,118000,525696.3809337039,5681198.02425022,289.66215185199866
12815,1722679382,123000,525696.380968066,5681198.024241755,289.6619381429686
12816,1722679382,128000,525696.3810029101,5681198.024236109,289.6616855777513
12817,1722679382,133000,525696.3810374778,5681198.024233021,289.66147186872126
12818,1722679382,138000,525696.3810724398,5681198.02423303,289.6616078653768
12819,1722679382,143000,525696.3811081237,5681198.02423543,289.66176329012586
12820,1722679382,148000,525696.3811444275,5681198.024239491,289.661646721564
12821,1722679382,153000,525696.3811811919,5681198.024244584,289.6618021463131
12822,1722679382,158000,525696.3812178427,5681198.024249339,289.66176329012586
12823,1722679382,163000,525696.3799113246,5681198.020483293,289.6608307416312
12824,1722679382,168000,525696.3799388875,5681198.02046467,289.66088902591207
12825,1722679382,173000,525696.3799649331,5681198.020443067,289.6605587483202
12826,1722679382,178000,525696.3799900966,5681198.020419041,289.66050046403933
12827,1722679382,183000,525696.3800152778,5681198.020392846,289.660733601163
12828,1722679382,188000,525696.380041278,5681198.020365801,289.6608307416312
12829,1722679382,193000,525696.3800682649,5681198.020339247,289.6608307416312
12830,1722679382,198000,525696.3800963628,5681198.020314296,289.6608695978185
12831,1722679382,203000,525696.3801252734,5681198.020291495,289.66088902591207
12832,1722679382,208000,525696.3801543673,5681198.020269983,289.6610638787548
12833,1722679382,213000,525696.3801828738,5681198.020249374,289.661433012534
12834,1722679382,218000,525696.3802106758,5681198.020229286,289.6616272934704
12835,1722679382,223000,525696.3802379987,5681198.020209524,289.6618410025004
12836,1722679382,228000,525696.3802651742,5681198.0201896075,289.66224899246686
12837,1722679382,233000,525696.380292016,5681198.02016937,289.6624238453096
12838,1722679382,238000,525696.3803192094,5681198.020148535,289.6626375543396
12839,1722679382,243000,525696.3803467124,5681198.020126323,289.6625792700587
12840,1722679382,248000,525696.3803742707,5681198.020102986,289.662618126246
12841,1722679382,253000,525696.3804013506,5681198.020078258,289.6625015576841
12842,1722679382,258000,525696.380561179,5681198.022834074,289.660461607852
12843,1722679382,263000,525696.3805881924,5681198.0228231475,289.6607530292566
12844,1722679382,268000,525696.3806158594,5681198.022813141,289.6605587483202
12845,1722679382,273000,525696.3806440275,5681198.022805152,289.6612970158785
12846,1722679382,278000,525696.3806731849,5681198.022799304,289.66137472825307
12847,1722679382,283000,525696.3807037199,5681198.022794747,289.66137472825307
12848,1722679382,288000,525696.380735245,5681198.022791309,289.6614912968149
12849,1722679382,293000,525696.3807662736,5681198.022787761,289.6615495810958
12850,1722679382,298000,525696.3807962224,5681198.022783515,289.66176329012586
12851,1722679382,303000,525696.3808253842,5681198.022777655,289.6618798586877
12852,1722679382,308000,525696.3808540589,5681198.022770031,289.6620158553432
12853,1722679382,313000,525696.3808822603,5681198.022761217,289.6617438620322
12854,1722679382,318000,525696.3809106168,5681198.022751215,289.66195757106226
12855,1722679382,323000,525696.3809397927,5681198.022740793,289.6620352834368
12856,1722679382,328000,525696.3809699421,5681198.0227298075,289.6620158553432
12857,1722679382,333000,525696.3810009337,5681198.022718612,289.66195757106226
12858,1722679382,338000,525696.3810321486,5681198.0227080025,289.66221013627955
12859,1722679382,343000,525696.3810636384,5681198.022697808,289.6623072767477
12860,1722679382,348000,525696.3810950588,5681198.022689403,289.66224899246686
12861,1722679382,353000,525696.3811259684,5681198.022682529,289.66224899246686
12862,1722679382,358000,525696.3811568398,5681198.022677261,289.6623072767477
12863,1722679382,363000,525696.3809151154,5681198.021644862,289.66215185199866
12864,1722679382,368000,525696.3809451538,5681198.021635319,289.66211299581136
12865,1722679382,373000,525696.3809815737,5681198.0216240045,289.6619381429686
12866,1722679382,378000,525696.3810052657,5681198.021616083,289.6618215744068
12867,1722679382,383000,525696.3810345139,5681198.021606109,289.6619381429686
12868,1722679382,388000,525696.3810687108,5681198.021593786,289.6618215744068
12869,1722679382,393000,525696.3810906581,5681198.0215855725,289.6618410025004
12870,1722679382,398000,525696.3811180064,5681198.021575971,289.6615495810958
12871,1722679382,403000,525696.3811457083,5681198.021566472,289.6615495810958
12872,1722679382,408000,525696.381174179,5681198.021557227,289.66151072490857
12873,1722679382,413000,525696.3812032092,5681198.021547198,289.6614912968149
12874,1722679382,418000,525696.3812322943,5681198.021535926,289.6614912968149
12875,1722679382,423000,525696.3812613154,5681198.021523613,289.66151072490857
12876,1722679382,428000,525696.3812900988,5681198.021509368,289.6617050058449
12877,1722679382,433000,525696.3813183014,5681198.021494297,289.661646721564
12878,1722679382,438000,525696.3813457882,5681198.0214795545,289.6615495810958
12879,1722679382,443000,525696.3813725602,5681198.02146528,289.6613553001594
12880,1722679382,448000,525696.3813998313,5681198.021451782,289.66127758778487
12881,1722679382,453000,525696.3814276168,5681198.021438674,289.66137472825307
12882,1722679382,458000,525696.3814554883,5681198.021426129,289.661433012534
12883,1722679382,463000,525696.3787998575,5681198.022465146,289.6607530292566
12884,1722679382,468000,525696.3788136117,5681198.022459664,289.6606753168821
12885,1722679382,473000,525696.3788270475,5681198.022455413,289.6606753168821
12886,1722679382,478000,525696.3788404207,5681198.022452303,289.6608695978185
12887,1722679382,483000,525696.378853863,5681198.022450318,289.6610638787548
12888,1722679382,488000,525696.3788714507,5681198.022448684,289.661161019223
12889,1722679382,493000,525696.3788839013,5681198.022447315,289.6611027349421
12890,1722679382,498000,525696.3789000026,5681198.022445208,289.66108330684847
12891,1722679382,503000,525696.3789170138,5681198.022441933,289.6610055944739
12892,1722679382,508000,525696.3789343418,5681198.022437415,289.6608695978185
12893,1722679382,513000,525696.3789515682,5681198.02243247,289.6610055944739
12894,1722679382,518000,525696.3789682715,5681198.022427768,289.6608307416312
12895,1722679382,523000,525696.3789845898,5681198.022424848,289.6608113135375
12896,1722679382,528000,525696.3790009369,5681198.022423611,289.6606170326011
12897,1722679382,533000,525696.3790179249,5681198.02242354,289.66050046403933
12898,1722679382,538000,525696.3790354226,5681198.022423588,289.6605587483202
12899,1722679382,543000,525696.3790536461,5681198.022422913,289.6607530292566
12900,1722679382,548000,525696.3790723078,5681198.022421046,289.6609278820994
12901,1722679382,553000,525696.3790906498,5681198.022417288,289.6611415911294
12902,1722679382,558000,525696.3791082882,5681198.022412636,289.6613553001594
12903,1722679382,563000,525696.3781838691,5681198.022405153,289.6603256111966
12904,1722679382,568000,525696.37819575,5681198.022397261,289.66026732691563
12905,1722679382,573000,525696.3782077153,5681198.022387899,289.6602284707284
12906,1722679382,578000,525696.3782193268,5681198.022376039,289.6604033235712
12907,1722679382,583000,525696.3782310508,5681198.022362989,289.6601896145411
12908,1722679382,588000,525696.3782428851,5681198.022348799,289.6603256111966
12909,1722679382,593000,525696.378255143,5681198.022334568,289.6601313302602
12910,1722679382,598000,525696.378267158,5681198.022322556,289.6603256111966
12911,1722679382,603000,525696.3782790519,5681198.022312967,289.66036446738383
12912,1722679382,608000,525696.3782915802,5681198.022307064,289.6606753168821
12913,1722679382,613000,525696.3783044228,5681198.022303801,289.6606753168821
12914,1722679382,618000,525696.3783171494,5681198.022301729,289.66079188544387
12915,1722679382,623000,525696.3783300254,5681198.022299588,289.6608307416312
12916,1722679382,628000,525696.3783428445,5681198.022295671,289.6610638787548
12917,1722679382,633000,525696.378355468,5681198.022290092,289.66127758778487
12918,1722679382,638000,525696.3783670681,5681198.022283323,289.66137472825307
12919,1722679382,643000,525696.3783692099,5681198.022281952,289.6612970158785
12920,1722679382,648000,525696.378379813,5681198.022274417,289.6610638787548
12921,1722679382,653000,525696.3783908687,5681198.022267236,289.66127758778487
12922,1722679382,658000,525696.3784021591,5681198.022260128,289.66127758778487
12923,1722679382,663000,525696.3783011732,5681198.021971357,289.6597427683874
12924,1722679382,668000,525696.378312652,5681198.0219634995,289.6596067717319
12925,1722679382,673000,525696.3783248586,5681198.0219568275,289.659548487451
12926,1722679382,678000,525696.3783375934,5681198.021952936,289.65952905935734
12927,1722679382,683000,525696.3783505725,5681198.021952499,289.6595873436383
12928,1722679382,688000,525696.3783634448,5681198.021954471,289.65962619982554
12929,1722679382,693000,525696.3783762573,5681198.021958793,289.65966505601284
12930,1722679382,698000,525696.3783886153,5681198.02196278,289.65985933694924
12931,1722679382,703000,525696.3784000567,5681198.021965202,289.6596067717319
12932,1722679382,708000,525696.3784114852,5681198.021965391,289.6596067717319
12933,1722679382,713000,525696.3784229343,5681198.021962379,289.6596844841065
12934,1722679382,718000,525696.3784344303,5681198.021957797,289.65972334029374
12935,1722679382,723000,525696.3784458752,5681198.021952269,289.6598981931365
12936,1722679382,728000,525696.3784575152,5681198.021946944,289.65972334029374
12937,1722679382,733000,525696.3784695832,5681198.021942417,289.6594902031701
12938,1722679382,738000,525696.3784820834,5681198.021937717,289.65921820985915
12939,1722679382,743000,525696.378494569,5681198.021933266,289.65921820985915
12940,1722679382,748000,525696.3785076297,5681198.021928438,289.6591987817655
12941,1722679382,753000,525696.3785212887,5681198.021923385,289.65921820985915
12942,1722679382,758000,525696.3785353167,5681198.0219188975,289.6592570660464
12943,1722679382,763000,525696.37851757,5681198.020557904,289.6592570660464
12944,1722679382,768000,525696.3785314098,5681198.020548643,289.6593542065146
12945,1722679382,773000,525696.3785454377,5681198.0205393955,289.65931535032735
12946,1722679382,778000,525696.3785592178,5681198.0205289535,289.6595873436383
12947,1722679382,783000,525696.3785723336,5681198.02051649,289.65976219648104
12948,1722679382,788000,525696.3785879557,5681198.020497759,289.6598010526683
12949,1722679382,793000,525696.378598786,5681198.020483493,289.65976219648104
12950,1722679382,798000,525696.3786125764,5681198.020464262,289.6596844841065
12951,1722679382,803000,525696.3786265369,5681198.020445112,289.6598010526683
12952,1722679382,808000,525696.3786407141,5681198.02042732,289.65985933694924
12953,1722679382,813000,525696.3786554202,5681198.020411293,289.65952905935734
12954,1722679382,818000,525696.3786703676,5681198.020397011,289.6594124907955
12955,1722679382,823000,525696.378685308,5681198.020384,289.65908221320365
12956,1722679382,828000,525696.3787006107,5681198.020372679,289.65906278511
12957,1722679382,833000,525696.3787162829,5681198.020362521,289.6593542065146
12958,1722679382,838000,525696.378732596,5681198.020354079,289.65947077507644
12959,1722679382,843000,525696.3787492157,5681198.020347826,289.6595873436383
12960,1722679382,848000,525696.3787657137,5681198.020342875,289.65952905935734
12961,1722679382,853000,525696.378782121,5681198.020338998,289.6597427683874
12962,1722679382,858000,525696.377798809,5681198.021403925,289.6583245175517
12963,1722679382,863000,525696.3778072217,5681198.021402835,289.6581302366153
12964,1722679382,868000,525696.3778163142,5681198.021398739,289.657877671398
12965,1722679382,873000,525696.3778238151,5681198.021392648,289.6577805309298
12966,1722679382,878000,525696.3778302425,5681198.021387045,289.65760567808707
12967,1722679382,883000,525696.3778405717,5681198.02137876,289.6577805309298
12968,1722679382,888000,525696.3778497537,5681198.021373089,289.65779995902346
12969,1722679382,893000,525696.3778577303,5681198.021369823,289.65770281855526
12970,1722679382,898000,525696.3778678651,5681198.021366813,289.6575279657125
12971,1722679382,903000,525696.3778777483,5681198.021364285,289.6575279657125
12972,1722679382,908000,525696.3778870032,5681198.021362147,289.657391969057
12973,1722679382,913000,525696.377896276,5681198.021359959,289.657663962368
12974,1722679382,918000,525696.377906031,5681198.021357337,289.657877671398
12975,1722679382,923000,525696.3779159859,5681198.021355028,289.6579748118662
12976,1722679382,928000,525696.3779261772,5681198.0213528,289.6581302366153
12977,1722679382,933000,525696.3779364328,5681198.02135015,289.6582468051772
12978,1722679382,938000,525696.3779466951,5681198.021346709,289.6580525242408
12979,1722679382,943000,525696.3779564601,5681198.021341383,289.65793595567897
12980,1722679382,948000,525696.3779657152,5681198.021334413,289.65793595567897
12981,1722679382,953000,525696.377974934,5681198.0213265475,289.65814966470896
12982,1722679382,958000,525696.3779846996,5681198.0213182885,289.6579165275853
12983,1722679382,963000,525696.3762923409,5681198.0228037005,289.6570422633715
12984,1722679382,968000,525696.3762943457,5681198.022805925,289.6569062667161
12985,1722679382,973000,525696.3762976509,5681198.0228100205,289.6569839790906
12986,1722679382,978000,525696.3763019873,5681198.022815815,289.6568285543416
12987,1722679382,983000,525696.3763067168,5681198.022822361,289.65673141387333
12988,1722679382,988000,525696.3763105206,5681198.022828748,289.6566537014988
12989,1722679382,993000,525696.3763140534,5681198.0228346735,289.6567702700606
12990,1722679382,998000,525696.3763175034,5681198.022839619,289.65669255768603
12991,1722679383,3000,525696.3763208791,5681198.022844149,289.656964550997
12992,1722679383,8000,525696.3763247001,5681198.022848879,289.6573336847761
12993,1722679383,13000,525696.3763286156,5681198.022853692,289.6573725409634
12994,1722679383,18000,525696.3763329572,5681198.022858498,289.6571976881207
12995,1722679383,23000,525696.3763372494,5681198.022862319,289.6571394038397
12996,1722679383,28000,525696.3763409492,5681198.022865218,289.65711997574607
12997,1722679383,33000,525696.3763441733,5681198.022867069,289.6570616914652
12998,1722679383,38000,525696.3763473451,5681198.022868037,289.65711997574607
12999,1722679383,43000,525696.3763506626,5681198.022869845,289.6572365443079
13000,1722679383,48000,525696.3763544854,5681198.022873139,289.6572365443079
13001,1722679383,53000,525696.3763592925,5681198.02287869,289.6571976881207
13002,1722679383,58000,525696.3763649954,5681198.022885944,289.6571005476525
13003,1722679383,63000,525696.376370817,5681198.022893751,289.65711997574607
13004,1722679383,68000,525696.3758434021,5681198.023685892,289.6559154339405
13005,1722679383,73000,525696.3758441429,5681198.02369723,289.65618742725144
13006,1722679383,78000,525696.3758441214,5681198.023707708,289.6562262834387
13007,1722679383,83000,525696.375843828,5681198.023717733,289.65649827674963
13008,1722679383,88000,525696.3758436609,5681198.023727693,289.6565177048433
13009,1722679383,93000,525696.3758436933,5681198.0237378655,289.65638170818784
13010,1722679383,98000,525696.3758446586,5681198.023748128,289.6563622800942
13011,1722679383,103000,525696.3758458942,5681198.023757246,289.6560320025023
13012,1722679383,108000,525696.3758470647,5681198.02376519,289.65609028678324
13013,1722679383,113000,525696.3758479687,5681198.023772096,289.6561679991578
13014,1722679383,118000,525696.375848515,5681198.02377764,289.6563622800942
13015,1722679383,123000,525696.3758493817,5681198.023783711,289.65630399581323
13016,1722679383,128000,525696.375850403,5681198.023790964,289.656265139626
13017,1722679383,133000,525696.3758519607,5681198.023800048,289.6563622800942
13018,1722679383,138000,525696.3758549052,5681198.023811457,289.65624571153234
13019,1722679383,143000,525696.3758582651,5681198.023823399,289.65618742725144
13020,1722679383,148000,525696.3758615282,5681198.023835336,289.6562262834387
13021,1722679383,153000,525696.3758642267,5681198.023847159,289.6563622800942
13022,1722679383,158000,525696.3755883351,5681198.022500875,289.65640113628143
13023,1722679383,163000,525696.3755876035,5681198.022504326,289.65663427340513
13024,1722679383,168000,525696.3755862726,5681198.022508566,289.65659541721783
13025,1722679383,173000,525696.3755855745,5681198.022511504,289.6569062667161
13026,1722679383,178000,525696.3755857862,5681198.022515318,289.6568479824351
13027,1722679383,183000,525696.3755865757,5681198.0225178115,289.6567702700606
13028,1722679383,188000,525696.3755874711,5681198.022518516,289.65673141387333
13029,1722679383,193000,525696.3755880753,5681198.0225173095,289.65673141387333
13030,1722679383,198000,525696.3755885796,5681198.022514748,289.65659541721783
13031,1722679383,203000,525696.3755891636,5681198.022512244,289.6565759891242
13032,1722679383,208000,525696.3755891519,5681198.022511039,289.6565177048433
13033,1722679383,213000,525696.3755889417,5681198.022512087,289.65669255768603
13034,1722679383,218000,525696.3755894671,5681198.02251543,289.6568285543416
13035,1722679383,223000,525696.3755911089,5681198.022520323,289.6569062667161
13036,1722679383,228000,525696.3755936013,5681198.022525471,289.65692569480973
13037,1722679383,233000,525696.3755962382,5681198.0225301115,289.6572365443079
13038,1722679383,238000,525696.3755987606,5681198.022534419,289.6573336847761
13039,1722679383,243000,525696.3756010518,5681198.022537735,289.6573336847761
13040,1722679383,248000,525696.3756027651,5681198.022540757,289.6573336847761
13041,1722679383,253000,525696.375604166,5681198.02254328,289.65760567808707
13042,1722679383,258000,525696.3756053266,5681198.022545222,289.65750853761887
13043,1722679383,263000,525696.3749376719,5681198.02284557,289.6569839790906
13044,1722679383,268000,525696.3749350215,5681198.022846452,289.6567896981542
13045,1722679383,273000,525696.3749324214,5681198.022846324,289.6575668218998
13046,1722679383,278000,525696.3749306496,5681198.022846114,289.6575279657125
13047,1722679383,283000,525696.3749295989,5681198.022847556,289.6575668218998
13048,1722679383,288000,525696.3749287571,5681198.022851931,289.6577222466489
13049,1722679383,293000,525696.37492775,5681198.022859891,289.65793595567897
13050,1722679383,298000,525696.3749272054,5681198.0228709895,289.6580136680535
13051,1722679383,303000,525696.374927165,5681198.022883111,289.65793595567897
13052,1722679383,308000,525696.3749275864,5681198.022895139,289.6578388152108
13053,1722679383,313000,525696.3749274639,5681198.022905579,289.6580525242408
13054,1722679383,318000,525696.3749272482,5681198.022913546,289.6582468051772
13055,1722679383,323000,525696.3749270228,5681198.022919577,289.6580525242408
13056,1722679383,328000,525696.374925814,5681198.022923353,289.6582468051772
13057,1722679383,333000,525696.3749234857,5681198.022925826,289.65793595567897
13058,1722679383,338000,525696.3749202656,5681198.022927748,289.6579748118662
13059,1722679383,343000,525696.3749168398,5681198.022928286,289.6577222466489
13060,1722679383,348000,525696.3749136612,5681198.022928322,289.6575668218998
13061,1722679383,353000,525696.3749106072,5681198.022928626,289.6575279657125
13062,1722679383,358000,525696.3749081064,5681198.02292993,289.6575668218998
13063,1722679383,363000,525696.3749065739,5681198.022934919,289.6577805309298
13064,1722679383,368000,525696.3749058719,5681198.0229416555,289.6578582433044
13065,1722679383,373000,525696.3751027831,5681198.023783608,289.6573336847761
13066,1722679383,378000,525696.3751022201,5681198.023798884,289.6575279657125
13067,1722679383,383000,525696.3751011395,5681198.023813879,289.6575862499934
13068,1722679383,388000,525696.3750993357,5681198.023827678,289.65770281855526
13069,1722679383,393000,525696.3750968128,5681198.023838499,289.6577805309298
13070,1722679383,398000,525696.3750942755,5681198.023846029,289.65799423995986
13071,1722679383,403000,525696.3750922618,5681198.023851572,289.65799423995986
13072,1722679383,408000,525696.3750904269,5681198.023855629,289.657877671398
13073,1722679383,413000,525696.3750886072,5681198.023860378,289.65779995902346
13074,1722679383,418000,525696.3750868341,5681198.023866268,289.6577222466489
13075,1722679383,423000,525696.3750848955,5681198.023873822,289.6575668218998
13076,1722679383,428000,525696.375083273,5681198.02388347,289.657391969057
13077,1722679383,433000,525696.3750817687,5681198.023894486,289.6573336847761
13078,1722679383,438000,525696.3750809507,5681198.023910209,289.65750853761887
13079,1722679383,443000,525696.3750813354,5681198.02392178,289.6577805309298
13080,1722679383,448000,525696.375082886,5681198.023937437,289.65774167474257
13081,1722679383,453000,525696.3750848989,5681198.023954322,289.6579165275853
13082,1722679383,458000,525696.3750866512,5681198.023971154,289.6581302366153
13083,1722679383,463000,525696.3748745782,5681198.024265701,289.65711997574607
13084,1722679383,468000,525696.3748729024,5681198.024281028,289.65692569480973
13085,1722679383,473000,525696.3748704098,5681198.024293759,289.6567702700606
13086,1722679383,478000,525696.3748674726,5681198.024304078,289.65669255768603
13087,1722679383,483000,525696.3748652058,5681198.024312318,289.6565759891242
13088,1722679383,488000,525696.374863555,5681198.024321262,289.6565759891242
13089,1722679383,493000,525696.3748629664,5681198.024327333,289.6565177048433
13090,1722679383,498000,525696.3748624461,5681198.024336042,289.65640113628143
13091,1722679383,503000,525696.3748621051,5681198.024346349,289.6563234239069
13092,1722679383,508000,525696.3748618679,5681198.024358103,289.6561291429705
13093,1722679383,513000,525696.3748612957,5681198.024371503,289.656265139626
13094,1722679383,518000,525696.3748600374,5681198.02438604,289.65640113628143
13095,1722679383,523000,525696.3748591015,5681198.024401013,289.65649827674963
13096,1722679383,528000,525696.3748585781,5681198.024415151,289.65669255768603
13097,1722679383,533000,525696.3748581464,5681198.024428144,289.65692569480973
13098,1722679383,538000,525696.3748574858,5681198.024439547,289.656964550997
13099,1722679383,543000,525696.3748561456,5681198.024448467,289.6572948285889
13100,1722679383,548000,525696.3748539116,5681198.024455295,289.6572365443079
13101,1722679383,553000,525696.3748504225,5681198.024459582,289.657178260027
13102,1722679383,558000,525696.3748462158,5681198.024462396,289.65731425668247
13103,1722679383,563000,525696.37145183,5681198.024888196,289.6557211530041
13104,1722679383,568000,525696.371431403,5681198.024893337,289.65585714965954
13105,1722679383,573000,525696.3714121354,5681198.024901017,289.6557211530041
13106,1722679383,578000,525696.3713937964,5681198.024911961,289.6558377215659
13107,1722679383,583000,525696.3713731592,5681198.024929464,289.6559154339405
13108,1722679383,588000,525696.3713599811,5681198.024943904,289.65609028678324
13109,1722679383,593000,525696.371342926,5681198.024963152,289.65624571153234
13110,1722679383,598000,525696.37132488,5681198.024983622,289.6561291429705
13111,1722679383,603000,525696.3713067531,5681198.025004301,289.656265139626
13112,1722679383,608000,525696.3712883512,5681198.025023165,289.6563622800942
13113,1722679383,613000,525696.3712702051,5681198.025040606,289.65649827674963
13114,1722679383,618000,525696.3712521594,5681198.025055893,289.65630399581323
13115,1722679383,623000,525696.3712342058,5681198.025069591,289.65638170818784
13116,1722679383,628000,525696.3712167476,5681198.025082742,289.65609028678324
13117,1722679383,633000,525696.3711993792,5681198.025095279,289.65576000919134
13118,1722679383,638000,525696.3711816474,5681198.02510883,289.6553714473186
13119,1722679383,643000,525696.3711642197,5681198.025124015,289.65531316303765
13120,1722679383,648000,525696.3711614901,5681198.025127789,289.6549828854458
13121,1722679383,653000,525696.3711452803,5681198.025147284,289.655080025914
13122,1722679383,658000,525696.3711295202,5681198.025168422,289.6553714473186
13123,1722679383,663000,525696.3729644093,5681198.023897947,289.6543417583557
13124,1722679383,668000,525696.3729584562,5681198.023913525,289.6544777550112
13125,1722679383,673000,525696.3729520913,5681198.023927532,289.65461375166666
13126,1722679383,678000,525696.3729447409,5681198.023939356,289.65480803260306
13127,1722679383,683000,525696.3729364971,5681198.023948485,289.6549828854458
13128,1722679383,688000,525696.3729276101,5681198.023955146,289.65490517307126
13129,1722679383,693000,525696.3729185519,5681198.023959649,289.6547691764157
13130,1722679383,698000,525696.3729095454,5681198.023963052,289.65482746069665
13131,1722679383,703000,525696.3729006628,5681198.023966696,289.6547691764157
13132,1722679383,708000,525696.3728923064,5681198.023971043,289.65482746069665
13133,1722679383,713000,525696.3728841194,5681198.023977019,289.6548468887903
13134,1722679383,718000,525696.3728759182,5681198.023984923,289.65461375166666
13135,1722679383,723000,525696.372867945,5681198.02399459,289.6546526078539
13136,1722679383,728000,525696.3728603495,5681198.024005745,289.6546914640412
13137,1722679383,733000,525696.372852032,5681198.0240200395,289.6549634573521
13138,1722679383,738000,525696.3728464937,5681198.024030045,289.65521602256945
13139,1722679383,743000,525696.3728394707,5681198.024042203,289.6551577382885
13140,1722679383,748000,525696.372832403,5681198.024053224,289.65521602256945
13141,1722679383,753000,525696.3728249384,5681198.024062353,289.6550994540076
13142,1722679383,758000,525696.3707523325,5681198.025562347,289.6528069389582
13143,1722679383,763000,525696.3707316839,5681198.025574323,289.6526903703964
13144,1722679383,768000,525696.3707107089,5681198.025584702,289.65247666136634
13145,1722679383,773000,525696.3706901566,5681198.025594827,289.6523600928045
13146,1722679383,778000,525696.3706700278,5681198.025605613,289.65222409614904
13147,1722679383,783000,525696.3706509824,5681198.025618011,289.65212695568084
13148,1722679383,788000,525696.3706334358,5681198.025632474,289.6521463837745
13149,1722679383,793000,525696.3706165805,5681198.025648361,289.6521463837745
13150,1722679383,798000,525696.3705999926,5681198.0256659435,289.6522629523363
13151,1722679383,803000,525696.370583061,5681198.025684289,289.65232123661724
13152,1722679383,808000,525696.3705661051,5681198.025702533,289.6522629523363
13153,1722679383,813000,525696.3705489006,5681198.025721005,289.65241837708544
13154,1722679383,818000,525696.3705307634,5681198.025738945,289.6525932299282
13155,1722679383,823000,525696.3705123902,5681198.025757065,289.6524572332727
13156,1722679383,828000,525696.3704940629,5681198.025775209,289.65253494564723
13157,1722679383,833000,525696.3704755264,5681198.02579299,289.6523989489918
13158,1722679383,838000,525696.3704570762,5681198.025811052,289.65228238042994
13159,1722679383,843000,525696.370438023,5681198.025828891,289.6522046680554
13160,1722679383,848000,525696.3704194,5681198.025847271,289.65199095902534
13161,1722679383,853000,525696.3704017424,5681198.025866906,289.6519521028381
13162,1722679383,858000,525696.3703848798,5681198.025887428,289.6518549623699
13163,1722679383,863000,525696.3692553169,5681198.02606641,289.64905731688583
13164,1722679383,868000,525696.3692340191,5681198.026089833,289.6489796045113
13165,1722679383,873000,525696.3692129799,5681198.026113334,289.6487658954813
13166,1722679383,878000,525696.3691870099,5681198.026140239,289.64903788879224
13167,1722679383,883000,525696.3691681281,5681198.026156436,289.64903788879224
13168,1722679383,888000,525696.3691436197,5681198.026174967,289.64919331354133
13169,1722679383,893000,525696.369118192,5681198.026191187,289.64919331354133
13170,1722679383,898000,525696.3690923434,5681198.02620627,289.6492710259159
13171,1722679383,903000,525696.3690665759,5681198.026221075,289.6493681663841
13172,1722679383,908000,525696.36904163,5681198.0262366105,289.6494070225714
